timesteps,avg_waiting_time,max_waiting_time,throughput,reward
10,0.0,0.0,18,-0.0
20,0.0,0.0,36,-0.0
30,0.0,0.0,54,-0.0
40,1.5555555555555556,5.0,72,-0.0036
50,3.2222222222222223,10.0,90,-0.0167
60,3.25,9.0,105,-0.0183
70,5.333333333333333,19.0,115,-0.094
80,3.210526315789474,10.0,118,-0.0295
90,4.6,16.0,121,-0.0931
100,0.0,0.0,8,-0.0
110,0.0,0.0,26,-0.0
120,0.0,0.0,45,-0.0
130,1.0,1.0,62,-0.0007
140,6.666666666666667,11.0,79,-0.1174
150,11.473684210526315,21.0,99,-0.6612
160,15.857142857142858,31.0,116,-1.9484
170,19.676470588235293,41.0,129,-3.732
180,24.78048780487805,51.0,145,-7.0192
190,17.17391304347826,53.0,159,-3.5897
200,0.0,0.0,9,-0.0
210,0.0,0.0,27,-0.0
220,0.0,0.0,45,-0.0
230,2.0,2.0,62,-0.0016
240,7.833333333333333,12.0,80,-0.0884
250,11.782608695652174,22.0,99,-0.4365
260,13.735294117647058,32.0,111,-0.9789
270,16.70175438596491,42.0,119,-2.366
280,17.40909090909091,52.0,128,-2.8687
290,21.61111111111111,62.0,143,-4.876
300,0.0,0.0,8,-0.0
310,0.0,0.0,27,-0.0
320,0.0,0.0,45,-0.0
330,3.0,3.0,63,-0.0036
340,8.833333333333334,13.0,81,-0.1084
350,12.782608695652174,23.0,99,-0.493
360,17.333333333333332,33.0,110,-1.3414
370,23.45,43.0,118,-2.8354
380,25.392857142857142,53.0,126,-5.1688
390,32.53333333333333,63.0,135,-8.4908
400,0.0,0.0,9,-0.0
410,0.0,0.0,27,-0.0
420,0.0,0.0,44,-0.0
430,4.0,4.0,63,-0.0128
440,8.172413793103448,14.0,81,-0.2565
450,13.23404255319149,24.0,99,-1.0848
460,18.338461538461537,34.0,114,-2.865
470,22.870588235294118,44.0,131,-5.9724
480,28.294117647058822,54.0,147,-10.771
490,33.91525423728814,64.0,163,-17.629
500,0.0,0.0,9,-0.0
510,0.0,0.0,27,-0.0
520,0.0,0.0,45,-0.0
530,3.1818181818181817,5.0,63,-0.0155
540,7.9655172413793105,15.0,81,-0.2473
550,11.4,25.0,99,-0.7866
